numero_img,index,id,country,country_code,city,node_type,latitude,longitude,indice,category,Angle_0,Angle_90,Angle_180,Angle_270,Angle_0_count,Angle_90_count,Angle_180_count,Angle_270_count,total_tags
332,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9643112,96.1121766,MYA_mandalay_S_332,autonomy,{'class_name': 'Sun umbrella'},,,,1,0,0,0,1
333,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9652367,96.113924,MYA_mandalay_S_333,autonomy,{'class_name': 'Sun umbrella'},,,,1,0,0,0,1
334,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9652937,96.1122496,MYA_mandalay_S_334,autonomy,{'class_name': 'Bench'},,,,1,0,0,0,1
349,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9640924,96.1113622,MYA_mandalay_S_349,autonomy,,,{'class_name': 'Outdoor bench'},,0,0,1,0,1
358,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9627116,96.1120595,MYA_mandalay_S_358,autonomy,,{'class_name': 'Bench'},,,0,1,0,0,1
389,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9626648,96.1123868,MYA_mandalay_S_389,autonomy,"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}","{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",,,2,2,0,0,4
392,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.963362,96.1120977,MYA_mandalay_S_392,autonomy,"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}","{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",,,2,2,0,0,4
393,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9628647,96.1154612,MYA_mandalay_S_393,autonomy,{'class_name': 'Bench'},,,,1,0,0,0,1
401,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9625978,96.1156927,MYA_mandalay_S_401,autonomy,,,{'class_name': 'Shade umbrella'},,0,0,1,0,1
403,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9630855,96.115473,MYA_mandalay_S_403,autonomy,,,{'class_name': 'Shade umbrella'},,0,0,1,0,1
404,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9634943,96.11444,MYA_mandalay_S_404,autonomy,,{'class_name': 'Shade umbrella'},,,0,1,0,0,1
406,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9616443,96.1140252,MYA_mandalay_S_406,autonomy,{'class_name': 'Sun umbrella'},,,,1,0,0,0,1
416,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9637885,96.1155192,MYA_mandalay_S_416,autonomy,{'class_name': 'Shade umbrella'},,,,1,0,0,0,1
432,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9645555,96.1149678,MYA_mandalay_S_432,autonomy,,{'class_name': 'Cement box'},,,0,1,0,0,1
444,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9658662,96.1135267,MYA_mandalay_S_444,autonomy,,,{'class_name': 'Cement box'},,0,0,1,0,1
451,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9661898,96.1118343,MYA_mandalay_S_451,autonomy,,,{'class_name': 'Bench'},{'class_name': 'Bench'},0,0,1,1,2
453,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9650449,96.1153029,MYA_mandalay_S_453,autonomy,,{'class_name': 'Cement box'},,,0,1,0,0,1
463,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.964883,96.112216,MYA_mandalay_S_463,autonomy,,,{'class_name': 'Shade umbrella'},,0,0,1,0,1
464,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9660219,96.114483,MYA_mandalay_S_464,autonomy,{'class_name': 'Shade umbrella'},,,,1,0,0,0,1
489,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9674391,96.1165381,MYA_mandalay_S_489,autonomy,,,,{'class_name': 'Shade umbrella'},0,0,0,1,1
494,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.961813,96.1146909,MYA_mandalay_S_494,autonomy,{'class_name': 'Concrete planter'},,,,1,0,0,0,1
495,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.961609,96.1148729,MYA_mandalay_S_495,autonomy,,{'class_name': 'Bench'},,,0,1,0,0,1
498,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9614013,96.1146493,MYA_mandalay_S_498,autonomy,{'class_name': 'Bench'},,,{'class_name': 'Bench'},1,0,0,1,2
503,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9616712,96.1176547,MYA_mandalay_S_503,autonomy,,{'class_name': 'Cement box'},,,0,1,0,0,1
507,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9650493,96.1156022,MYA_mandalay_S_507,autonomy,,,,{'class_name': 'Cement box'},0,0,0,1,1
517,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9645439,96.1121142,MYA_mandalay_S_517,autonomy,{'class_name': 'Cement box'},,,,1,0,0,0,1
521,50,MYA501450,tailandia,MYA,mandalay,secundaria,21.9657097,96.1121914,MYA_mandalay_S_521,autonomy,{'class_name': 'Shade umbrella'},{'class_name': 'Shade umbrella'},,,1,1,0,0,2
527,51,THA1033051,tailandia,THA,bangkok,principal,13.7425929,100.5552072,THA_bangkok_P_527,autonomy,,{'class_name': 'Shade umbrella'},,,0,1,0,0,1
542,51,THA1033051,tailandia,THA,bangkok,secundaria,13.740002,100.5561158,THA_bangkok_S_542,autonomy,{'class_name': 'Concrete planter'},,,,1,0,0,0,1
550,51,THA1033051,tailandia,THA,bangkok,secundaria,13.740106,100.5535965,THA_bangkok_S_550,autonomy,,{'class_name': 'Shade umbrella'},,,0,1,0,0,1
552,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7402211,100.5528333,THA_bangkok_S_552,autonomy,,,{'class_name': 'Bench'},,0,0,1,0,1
557,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7432188,100.5531691,THA_bangkok_S_557,autonomy,,,{'class_name': 'Outdoor bench'},,0,0,1,0,1
560,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7448096,100.5558711,THA_bangkok_S_560,autonomy,,,,{'class_name': 'Stone bollard'},0,0,0,1,1
582,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7427015,100.5543156,THA_bangkok_S_582,autonomy,{'class_name': 'Concrete planter'},,,,1,0,0,0,1
590,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7429566,100.5525353,THA_bangkok_S_590,autonomy,,{'class_name': 'Concrete planter'},,,0,1,0,0,1
592,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7444819,100.553734,THA_bangkok_S_592,autonomy,,,{'class_name': 'Sun umbrella'},{'class_name': 'Shade umbrella'},0,0,1,1,2
594,51,THA1033051,tailandia,THA,bangkok,secundaria,13.744877,100.55285,THA_bangkok_S_594,autonomy,,,,{'class_name': 'Lounge chair'},0,0,0,1,1
597,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7455053,100.5547339,THA_bangkok_S_597,autonomy,,{'class_name': 'Lounge chair'},,,0,1,0,0,1
598,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7457362,100.5547781,THA_bangkok_S_598,autonomy,,,{'class_name': 'Concrete planter'},,0,0,1,0,1
599,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7457229,100.5549575,THA_bangkok_S_599,autonomy,,,,{'class_name': 'Coffee table'},0,0,0,1,1
600,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7435283,100.5566438,THA_bangkok_S_600,autonomy,,,,"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",0,0,0,2,2
603,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7439738,100.5561455,THA_bangkok_S_603,autonomy,,,,{'class_name': 'Outdoor bench'},0,0,0,1,1
605,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7431232,100.5565949,THA_bangkok_S_605,autonomy,{'class_name': 'Shade umbrella'},{'class_name': 'Shade umbrella'},,,1,1,0,0,2
607,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7418467,100.5564397,THA_bangkok_S_607,autonomy,{'class_name': 'Bench'},,,{'class_name': 'Bench'},1,0,0,1,2
609,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7421136,100.5564705,THA_bangkok_S_609,autonomy,{'class_name': 'Shade umbrella'},,{'class_name': 'Shade umbrella'},{'class_name': 'Patio table'},1,0,1,1,3
610,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7401863,100.5564303,THA_bangkok_S_610,autonomy,{'class_name': 'Bench'},,,{'class_name': 'Armchair'},1,0,0,1,2
611,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7403065,100.5562231,THA_bangkok_S_611,autonomy,{'class_name': 'Sun umbrella'},,{'class_name': 'Sun umbrella'},{'class_name': 'Sun umbrella'},1,0,1,1,3
614,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7404193,100.5530084,THA_bangkok_S_614,autonomy,{'class_name': 'Shade umbrella'},"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}","{'class_name': 'Shade umbrella'}, {'class_name': 'Outdoor bench'}","{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}",1,2,2,2,7
615,51,THA1033051,tailandia,THA,bangkok,secundaria,13.740435,100.5527519,THA_bangkok_S_615,autonomy,{'class_name': 'Bench'},"{'class_name': 'Patio table'}, {'class_name': 'Bench'}",,{'class_name': 'Coffee table'},1,2,0,1,4
616,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7419863,100.5529197,THA_bangkok_S_616,autonomy,,,"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}","{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}",0,0,2,2,4
617,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7420485,100.5527482,THA_bangkok_S_617,autonomy,,,"{'class_name': 'Shade umbrella'}, {'class_name': 'Cement box'}",{'class_name': 'Shade umbrella'},0,0,2,1,3
619,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7421422,100.552756,THA_bangkok_S_619,autonomy,,,"{'class_name': 'Shade umbrella'}, {'class_name': 'Cement box'}",{'class_name': 'Shade umbrella'},0,0,2,1,3
620,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7402255,100.5556148,THA_bangkok_S_620,autonomy,,,,{'class_name': 'Outdoor bench'},0,0,0,1,1
623,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7414043,100.556911,THA_bangkok_S_623,autonomy,,{'class_name': 'Armchair'},,,0,1,0,0,1
626,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7424565,100.5542761,THA_bangkok_S_626,autonomy,,{'class_name': 'Shade umbrella'},,,0,1,0,0,1
627,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7424171,100.5546501,THA_bangkok_S_627,autonomy,{'class_name': 'Shade umbrella'},"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}, {'class_name': 'Lounge chair'}","{'class_name': 'Shade umbrella'}, {'class_name': 'Outdoor bench'}, {'class_name': 'Lounge chair'}","{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",1,3,3,2,9
632,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7442825,100.5545697,THA_bangkok_S_632,autonomy,,"{'class_name': 'Patio table'}, {'class_name': 'Outdoor bench'}, {'class_name': 'Coffee table'}","{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",,0,3,2,0,5
644,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7435333,100.5570802,THA_bangkok_S_644,autonomy,{'class_name': 'Coffee table'},,,,1,0,0,0,1
645,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7435566,100.5566495,THA_bangkok_S_645,autonomy,,,,"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",0,0,0,2,2
646,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7432525,100.5566107,THA_bangkok_S_646,autonomy,,,{'class_name': 'Shade umbrella'},,0,0,1,0,1
648,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7429616,100.5565752,THA_bangkok_S_648,autonomy,"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}","{'class_name': 'Shade umbrella'}, {'class_name': 'Concrete planter'}",{'class_name': 'Bench'},,2,2,1,0,5
649,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7396386,100.556823,THA_bangkok_S_649,autonomy,,,{'class_name': 'Shade umbrella'},{'class_name': 'Shade umbrella'},0,0,1,1,2
651,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7401307,100.5573097,THA_bangkok_S_651,autonomy,,{'class_name': 'Cement box'},{'class_name': 'Shade umbrella'},,0,1,1,0,2
653,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7398584,100.557319,THA_bangkok_S_653,autonomy,{'class_name': 'Shade umbrella'},{'class_name': 'Shade umbrella'},,,1,1,0,0,2
656,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7409159,100.5575529,THA_bangkok_S_656,autonomy,"{'class_name': 'Outdoor bench'}, {'class_name': 'Sun umbrella'}",{'class_name': 'Bench'},{'class_name': 'Bench'},,2,1,1,0,4
657,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7409325,100.5572644,THA_bangkok_S_657,autonomy,"{'class_name': 'Bench'}, {'class_name': 'Lounge chair'}, {'class_name': 'Armchair'}","{'class_name': 'Coffee table'}, {'class_name': 'Bench'}, {'class_name': 'Armchair'}","{'class_name': 'Coffee table'}, {'class_name': 'Bench'}, {'class_name': 'Lounge chair'}, {'class_name': 'Armchair'}",,3,3,4,0,10
660,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7399218,100.5564513,THA_bangkok_S_660,autonomy,,{'class_name': 'Shade umbrella'},,,0,1,0,0,1
663,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7401213,100.5562069,THA_bangkok_S_663,autonomy,"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}",,,{'class_name': 'Sun umbrella'},2,0,0,1,3
664,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7452265,100.5523925,THA_bangkok_S_664,autonomy,{'class_name': 'Armchair'},{'class_name': 'Bench'},,{'class_name': 'Coffee table'},1,1,0,1,3
669,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7431799,100.5523809,THA_bangkok_S_669,autonomy,{'class_name': 'Outdoor bench'},,,,1,0,0,0,1
670,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7432854,100.5524962,THA_bangkok_S_670,autonomy,{'class_name': 'Outdoor bench'},,,,1,0,0,0,1
673,51,THA1033051,tailandia,THA,bangkok,secundaria,13.744867,100.5541772,THA_bangkok_S_673,autonomy,,{'class_name': 'Shade umbrella'},,,0,1,0,0,1
675,51,THA1033051,tailandia,THA,bangkok,secundaria,13.744941,100.5538186,THA_bangkok_S_675,autonomy,,,{'class_name': 'Bench'},,0,0,1,0,1
678,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7453346,100.5551898,THA_bangkok_S_678,autonomy,{'class_name': 'Coffee table'},,,{'class_name': 'Armchair'},1,0,0,1,2
679,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7457089,100.5552196,THA_bangkok_S_679,autonomy,"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",{'class_name': 'Bench'},,,2,1,0,0,3
684,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7400456,100.5567737,THA_bangkok_S_684,autonomy,{'class_name': 'Armchair'},{'class_name': 'Armchair'},,"{'class_name': 'Armchair'}, {'class_name': 'Lounge chair'}",1,1,0,2,4
687,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7408495,100.5523459,THA_bangkok_S_687,autonomy,"{'class_name': 'Patio table'}, {'class_name': 'Bench'}",,"{'class_name': 'Patio table'}, {'class_name': 'Bench'}","{'class_name': 'Patio table'}, {'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",2,0,2,3,7
688,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7397919,100.5530219,THA_bangkok_S_688,autonomy,"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}",,,,2,0,0,0,2
691,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7395092,100.553199,THA_bangkok_S_691,autonomy,"{'class_name': 'Bench'}, {'class_name': 'Lounge chair'}",{'class_name': 'Lounge chair'},"{'class_name': 'Bench'}, {'class_name': 'Lounge chair'}, {'class_name': 'Armchair'}","{'class_name': 'Armchair'}, {'class_name': 'Lounge chair'}, {'class_name': 'Bench'}",2,1,3,3,9
696,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7449653,100.5542256,THA_bangkok_S_696,autonomy,,{'class_name': 'Shade umbrella'},,,0,1,0,0,1
699,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7398693,100.5544499,THA_bangkok_S_699,autonomy,{'class_name': 'Bench'},{'class_name': 'Bench'},{'class_name': 'Bench'},{'class_name': 'Bench'},1,1,1,1,4
701,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7403849,100.554619,THA_bangkok_S_701,autonomy,,,,{'class_name': 'Bench'},0,0,0,1,1
703,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7409257,100.5548042,THA_bangkok_S_703,autonomy,,,,{'class_name': 'Bench'},0,0,0,1,1
707,51,THA1033051,tailandia,THA,bangkok,secundaria,13.743856,100.5566627,THA_bangkok_S_707,autonomy,{'class_name': 'Shade umbrella'},{'class_name': 'Shade umbrella'},,,1,1,0,0,2
708,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7435301,100.5566176,THA_bangkok_S_708,autonomy,,,,"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",0,0,0,2,2
710,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7431254,100.5565676,THA_bangkok_S_710,autonomy,,{'class_name': 'Outdoor bench'},"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",,0,1,2,0,3
711,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7427987,100.5565311,THA_bangkok_S_711,autonomy,{'class_name': 'Bench'},,{'class_name': 'Coffee table'},,1,0,1,0,2
712,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7401367,100.5561835,THA_bangkok_S_712,autonomy,"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}",,,{'class_name': 'Sun umbrella'},2,0,0,1,3
713,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7402731,100.5560174,THA_bangkok_S_713,autonomy,"{'class_name': 'Shade umbrella'}, {'class_name': 'Outdoor bench'}, {'class_name': 'Parasol'}, {'class_name': 'Sun umbrella'}, {'class_name': 'Lounge chair'}",{'class_name': 'Cement box'},,,5,1,0,0,6
718,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7410246,100.5549632,THA_bangkok_S_718,autonomy,"{'class_name': 'Parasol'}, {'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}","{'class_name': 'Parasol'}, {'class_name': 'Sun umbrella'}",,,3,2,0,0,5
719,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7411006,100.5548571,THA_bangkok_S_719,autonomy,,"{'class_name': 'Shade umbrella'}, {'class_name': 'Outdoor bench'}",,"{'class_name': 'Shade umbrella'}, {'class_name': 'Bench'}, {'class_name': 'Sun umbrella'}",0,2,0,3,5
720,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7416029,100.5541367,THA_bangkok_S_720,autonomy,"{'class_name': 'Patio table'}, {'class_name': 'Shade umbrella'}",,{'class_name': 'Bench'},,2,0,1,0,3
726,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7421042,100.5527528,THA_bangkok_S_726,autonomy,,,"{'class_name': 'Shade umbrella'}, {'class_name': 'Cement box'}",{'class_name': 'Shade umbrella'},0,0,2,1,3
728,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7415029,100.5564164,THA_bangkok_S_728,autonomy,,,{'class_name': 'Outdoor bench'},{'class_name': 'Outdoor bench'},0,0,1,1,2
730,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7408627,100.5563308,THA_bangkok_S_730,autonomy,{'class_name': 'Shade umbrella'},,,{'class_name': 'Bench'},1,0,0,1,2
731,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7418443,100.5564621,THA_bangkok_S_731,autonomy,,"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",,,0,2,0,0,2
733,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7412964,100.5541957,THA_bangkok_S_733,autonomy,,,,{'class_name': 'Sun umbrella'},0,0,0,1,1
734,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7408529,100.5547621,THA_bangkok_S_734,autonomy,,,,{'class_name': 'Bench'},0,0,0,1,1
736,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7406635,100.5550066,THA_bangkok_S_736,autonomy,,,"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}",,0,0,2,0,2
746,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7445521,100.5534556,THA_bangkok_S_746,autonomy,,"{'class_name': 'Shade umbrella'}, {'class_name': 'Bench'}",,{'class_name': 'Shade umbrella'},0,2,0,1,3
748,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7456576,100.5561149,THA_bangkok_S_748,autonomy,,{'class_name': 'Bench'},,,0,1,0,0,1
750,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7449348,100.5567803,THA_bangkok_S_750,autonomy,{'class_name': 'Shade umbrella'},,,{'class_name': 'Bench'},1,0,0,1,2
752,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7449641,100.5567828,THA_bangkok_S_752,autonomy,{'class_name': 'Shade umbrella'},,,{'class_name': 'Bench'},1,0,0,1,2
753,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7439209,100.5566745,THA_bangkok_S_753,autonomy,,"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",{'class_name': 'Bench'},{'class_name': 'Bench'},0,2,1,1,4
754,51,THA1033051,tailandia,THA,bangkok,secundaria,13.7420313,100.5576667,THA_bangkok_S_754,autonomy,,,,{'class_name': 'Sun umbrella'},0,0,0,1,1
757,52,THA1026052,tailandia,THA,bangkok,principal,13.6923162,100.6442434,THA_bangkok_P_757,autonomy,,{'class_name': 'Outdoor bench'},,,0,1,0,0,1
762,52,THA1026052,tailandia,THA,bangkok,secundaria,13.693002,100.6470678,THA_bangkok_S_762,autonomy,,,"{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}","{'class_name': 'Shade umbrella'}, {'class_name': 'Sun umbrella'}",0,0,2,2,4
763,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6928605,100.647114,THA_bangkok_S_763,autonomy,,,{'class_name': 'Shade umbrella'},{'class_name': 'Shade umbrella'},0,0,1,1,2
768,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6899455,100.6427938,THA_bangkok_S_768,autonomy,{'class_name': 'Cement box'},,,,1,0,0,0,1
770,52,THA1026052,tailandia,THA,bangkok,secundaria,13.690535,100.6462097,THA_bangkok_S_770,autonomy,{'class_name': 'Sun umbrella'},,,,1,0,0,0,1
771,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6906061,100.6426341,THA_bangkok_S_771,autonomy,,{'class_name': 'Shade umbrella'},{'class_name': 'Shade umbrella'},,0,1,1,0,2
776,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6913052,100.646164,THA_bangkok_S_776,autonomy,{'class_name': 'Cement box'},,,,1,0,0,0,1
782,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6916071,100.6456658,THA_bangkok_S_782,autonomy,,,,{'class_name': 'Cement box'},0,0,0,1,1
788,52,THA1026052,tailandia,THA,bangkok,secundaria,13.691798,100.6443557,THA_bangkok_S_788,autonomy,{'class_name': 'Lounge chair'},,,,1,0,0,0,1
789,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6918607,100.6433824,THA_bangkok_S_789,autonomy,,"{'class_name': 'Sun umbrella'}, {'class_name': 'Lounge chair'}","{'class_name': 'Outdoor bench'}, {'class_name': 'Sun umbrella'}, {'class_name': 'Lounge chair'}, {'class_name': 'Armchair'}",,0,2,4,0,6
792,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6919594,100.6439198,THA_bangkok_S_792,autonomy,{'class_name': 'Lounge chair'},"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}, {'class_name': 'Lounge chair'}, {'class_name': 'Armchair'}",{'class_name': 'Bench'},"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",1,4,1,2,8
797,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6929411,100.6436049,THA_bangkok_S_797,autonomy,{'class_name': 'Bench'},{'class_name': 'Bench'},"{'class_name': 'Outdoor bench'}, {'class_name': 'Bench'}",{'class_name': 'Bench'},1,1,2,1,5
804,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6937356,100.6459203,THA_bangkok_S_804,autonomy,,{'class_name': 'Cement box'},,,0,1,0,0,1
812,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6943202,100.6440947,THA_bangkok_S_812,autonomy,{'class_name': 'Bench'},,,,1,0,0,0,1
813,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6943992,100.6416515,THA_bangkok_S_813,autonomy,,,,{'class_name': 'Concrete planter'},0,0,0,1,1
814,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6944311,100.6440743,THA_bangkok_S_814,autonomy,{'class_name': 'Concrete planter'},,,,1,0,0,0,1
817,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6945367,100.6452716,THA_bangkok_S_817,autonomy,,,{'class_name': 'Cement box'},,0,0,1,0,1
818,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6948345,100.644,THA_bangkok_S_818,autonomy,,{'class_name': 'Bench'},,,0,1,0,0,1
820,52,THA1026052,tailandia,THA,bangkok,secundaria,13.6949637,100.6449109,THA_bangkok_S_820,autonomy,{'class_name': 'Shade umbrella'},,,,1,0,0,0,1
